3.300000000000004	-2.0700000000000838
3.400000000000004	-2.0700000000000838
3.300000000000004	-2.060000000000084
3.500000000000004	-2.060000000000084
3.2000000000000037	-2.050000000000084
3.500000000000004	-2.050000000000084
3.2000000000000037	-2.0400000000000844
3.600000000000004	-2.0300000000000846
3.600000000000004	-2.020000000000085
3.1000000000000036	-2.010000000000085
3.1000000000000036	-2.0000000000000853
3.700000000000004	-1.9800000000000852
3.700000000000004	-1.9700000000000852
3.0000000000000036	-1.9600000000000852
3.0000000000000036	-1.9500000000000852
3.8000000000000043	-1.9100000000000852
3.8000000000000043	-1.9000000000000852
2.9000000000000035	-1.8900000000000852
2.9000000000000035	-1.8800000000000852
3.9000000000000044	-1.820000000000085
2.8000000000000034	-1.810000000000085
2.8000000000000034	-1.800000000000085
2.7000000000000033	-1.710000000000085
2.7000000000000033	-1.700000000000085
2.600000000000003	-1.600000000000085
2.600000000000003	-1.590000000000085
2.500000000000003	-1.4700000000000848
2.400000000000003	-1.3400000000000847
2.400000000000003	-1.3300000000000847
2.300000000000003	-1.1900000000000845
2.200000000000003	-1.0400000000000844
2.200000000000003	-1.0300000000000844
2.1000000000000028	-0.8700000000000843
2.0000000000000027	-0.6900000000000841
1.9000000000000028	-0.5100000000000839
1.9000000000000028	-0.5000000000000839
1.8000000000000027	-0.3200000000000838
1.8000000000000027	-0.31000000000008376
1.7000000000000026	-0.11000000000008361
1.6000000000000025	0.08999999999991637
1.6000000000000025	0.09999999999991636
1.5000000000000024	0.3099999999999165
1.4000000000000024	0.5299999999999166
1.3000000000000023	0.7599999999999169
1.2000000000000022	0.9899999999999171
1.100000000000002	1.2299999999999172
1.000000000000002	1.4699999999999174
0.9000000000000019	1.7199999999999176
0.8000000000000019	1.9699999999999178
0.700000000000002	2.219999999999913
0.600000000000002	2.4799999999999076
0.500000000000002	2.749999999999902
0.400000000000002	3.0099999999998963
0.300000000000002	3.2799999999998906
0.20000000000000198	3.549999999999885
0.10000000000000198	3.829999999999879
1.970645868709653E-15	4.109999999999873
-0.09999999999999803	4.389999999999867
-0.19999999999999804	4.669999999999861
-0.399999999999998	5.239999999999849
-0.499999999999998	5.529999999999843
-0.599999999999998	5.819999999999837
-0.699999999999998	6.109999999999831
-0.7999999999999979	6.409999999999824
-0.9999999999999979	6.999999999999812
-1.0999999999999979	7.299999999999805
-1.199999999999998	7.599999999999799
-1.299999999999998	7.8999999999997925
-1.4999999999999982	8.50999999999978
